# area_cvx	area_msd	area_ratio	area_um	aspect	bright_avg	bright_sd	circ	deform	emodulus	frame	index	inert_ratio_cvx	inert_ratio_raw	pos_x	pos_y	size_x	size_y	time	volume
# Convex area [px]	Measured area [px]	Porosity (convex to measured area ratio)	Area [µm≤]	Aspect ratio of bounding box	Brightness average within contour [a.u.]	Brightness SD  within contour [a.u.]	Circularity	Deformation	Young's Modulus [kPa]	Video frame number	Event index	Inertia ratio of convex contour sqrt(m20/m02)	Inertia ratio of raw contour sqrt(m20/m02)	Position along channel axis [µm]	Position lateral in channel [µm]	Bounding box size x [µm]	Bounding box size y [µm]	Event time [s]	Volume [µm≥]
1.2485000000e+03	1.2005000000e+03	1.0399833918e+00	1.4432659912e+02	1.4117646217e+00	5.5772332016e+01	8.8439448757e+00	9.3337559700e-01	6.6624403000e-02	8.4417220935e-01	3.0668200000e+05	1.5830000000e+03	1.4634099567e+00	1.4685206478e+00	9.9474620819e+00	1.3379279137e+01	1.6319999695e+01	1.1560000420e+01	2.2417499542e+01	1.0365666081e+03
1.7165000000e+03	1.4450000000e+03	1.1878892183e+00	1.9842739868e+02	2.9333333969e+00	5.7748704663e+01	7.3702286493e+00	7.3486077785e-01	2.6513922215e-01	nan	3.0668500000e+05	1.5840000000e+03	2.9130085279e+00	2.5875525869e+00	3.9711071014e+01	1.2978168488e+01	2.9920000076e+01	1.0199999809e+01	2.2419000626e+01	1.0632525521e+03
1.1620000000e+03	1.0555000000e+03	1.1009000540e+00	1.3432719421e+02	1.8275862932e+00	5.6930604982e+01	7.6357575179e+00	9.0604370832e-01	9.3956291676e-02	6.8506405054e-01	3.0670900000e+05	1.5850000000e+03	1.7404578190e+00	1.6128433554e+00	7.2260581970e+01	1.2716107368e+01	1.8020000458e+01	9.8599996567e+00	2.2430999756e+01	8.1259693444e+02
1.3435000000e+03	1.3005000000e+03	1.0330642462e+00	1.5530859375e+02	1.6363636255e+00	5.7696637427e+01	8.5607181431e+00	9.1618752480e-01	8.3812475204e-02	8.0192919888e-01	3.0671300000e+05	1.5860000000e+03	1.6170838601e+00	1.6263867941e+00	5.7634323120e+01	1.4011323929e+01	1.8360000610e+01	1.1220000267e+01	2.2433000565e+01	1.1120390222e+03
1.7430000000e+03	1.6715000000e+03	1.0427759886e+00	2.0149079895e+02	1.6486486197e+00	5.8385142857e+01	8.2568210318e+00	9.1766554117e-01	8.2334458828e-02	1.0038605826e+00	3.0673500000e+05	1.5870000000e+03	1.6354008177e+00	1.6156992665e+00	3.1404939651e+01	1.4060063362e+01	2.0739999771e+01	1.2579999924e+01	2.2444000244e+01	1.6182628711e+03
1.3240000000e+03	1.2770000000e+03	1.0368050337e+00	1.5305439758e+02	1.6060606241e+00	5.7534226190e+01	7.5540919215e+00	9.2114865780e-01	7.8851342201e-02	8.1562434956e-01	3.0674000000e+05	1.5880000000e+03	1.6241855914e+00	1.6527023082e+00	6.8984474182e+01	1.4059882164e+01	1.8020000458e+01	1.1220000267e+01	2.2446500778e+01	1.0742555949e+03
1.3165000000e+03	1.2805000000e+03	1.0281139612e+00	1.5218739319e+02	1.6562500000e+00	5.6629355078e+01	8.1464849387e+00	9.1385072470e-01	8.6149275303e-02	7.7940099313e-01	3.0677000000e+05	1.5890000000e+03	1.6806331576e+00	1.6865106562e+00	1.2536396980e+01	1.3596986771e+01	1.8020000458e+01	1.0880000114e+01	2.2461500168e+01	1.0627790557e+03
8.4250000000e+02	8.1650000000e+02	1.0318431854e+00	9.7392997742e+01	1.6153845787e+00	5.6102298851e+01	7.9882021773e+00	9.2588901520e-01	7.4110984802e-02	6.0873316001e-01	3.0678200000e+05	1.5900000000e+03	1.6138819398e+00	1.6154683577e+00	7.2844345093e+01	1.2819782257e+01	1.4279999733e+01	8.8400001526e+00	2.2467500687e+01	5.5333079200e+02
1.1635000000e+03	1.1320000000e+03	1.0278269053e+00	1.3450059509e+02	1.4687500000e+00	5.7232830821e+01	7.8465855878e+00	9.2949801683e-01	7.0501983166e-02	7.7871667109e-01	3.0681500000e+05	1.5910000000e+03	1.4765001661e+00	1.4999252320e+00	5.0266036987e+01	1.3253132820e+01	1.5980000496e+01	1.0880000114e+01	2.2483999252e+01	9.3782368920e+02
1.6895000000e+03	1.6215000000e+03	1.0419365168e+00	1.9530619812e+02	1.4210526943e+00	5.9659211301e+01	8.1985256625e+00	9.2530018091e-01	7.4699819088e-02	1.0284420939e+00	3.0682200000e+05	1.5920000000e+03	1.4429776822e+00	1.4203433502e+00	2.4052089691e+01	1.3368335724e+01	1.8360000610e+01	1.2920000076e+01	2.2487499237e+01	1.6682270456e+03
1.7750000000e+03	1.1835000000e+03	1.4997887611e+00	2.0519000244e+02	2.3529412746e+00	5.6183689024e+01	1.0512142041e+01	7.9930377007e-01	2.0069622993e-01	nan	3.0686600000e+05	1.5930000000e+03	2.4603310767e+00	2.3718593897e+00	4.0280261993e+01	1.3889878273e+01	2.7200000763e+01	1.1560000420e+01	2.2509500504e+01	9.4823683879e+02
1.2895000000e+03	1.2375000000e+03	1.0420202017e+00	1.4906619263e+02	1.5625000000e+00	5.8052107280e+01	7.1583328559e+00	9.2048114538e-01	7.9518854618e-02	7.9585107173e-01	3.0687300000e+05	1.5940000000e+03	1.5614382634e+00	1.5316344345e+00	3.5872440338e+01	1.3462760925e+01	1.7000000000e+01	1.0880000114e+01	2.2513000488e+01	1.0683079943e+03
1.5610000000e+03	1.4235000000e+03	1.0965929031e+00	1.8045159912e+02	2.0294117928e+00	5.7683056478e+01	8.2154468374e+00	8.4298551083e-01	1.5701448917e-01	6.7233219799e-01	3.0688800000e+05	1.5950000000e+03	1.8571463807e+00	1.6671981607e+00	3.1909032822e+01	1.3120094299e+01	2.3460000992e+01	1.1560000420e+01	2.2520500183e+01	1.2637286156e+03
1.5215000000e+03	1.4235000000e+03	1.0688444376e+00	1.7588539124e+02	1.7647057772e+00	5.8212808539e+01	8.7941059950e+00	8.8543868065e-01	1.1456131935e-01	7.6337033524e-01	3.0688900000e+05	1.5960000000e+03	1.6409719303e+00	1.5884661306e+00	6.0074340820e+01	1.2911880493e+01	2.0399999619e+01	1.1560000420e+01	2.2520999908e+01	1.2962525314e+03
1.2070000000e+03	1.1760000000e+03	1.0263605118e+00	1.3952919006e+02	1.5000000000e+00	5.7297013721e+01	8.5330246245e+00	9.3310129642e-01	6.6898703575e-02	8.2068744373e-01	3.0690100000e+05	1.5970000000e+03	1.4885431670e+00	1.4994749451e+00	2.8229484558e+01	1.3012347221e+01	1.6319999695e+01	1.0880000114e+01	2.2527000427e+01	9.8965909127e+02
5.0250000000e+02	4.4400000000e+02	1.1317567825e+00	5.8088996887e+01	1.1599999666e+00	5.1360655738e+01	1.1987059672e+01	9.7842377424e-01	2.1576225758e-02	9.1741411438e-01	3.0697400000e+05	1.5980000000e+03	1.1403265668e+00	1.2076382674e+00	2.7297546387e+01	1.4091449738e+01	9.8599996567e+00	8.5000000000e+00	2.2563499451e+01	2.5805229501e+02
1.4030000000e+03	1.3135000000e+03	1.0681385994e+00	1.6218679810e+02	1.8750000000e+00	5.8147482014e+01	6.8511809719e+00	8.6307466030e-01	1.3692533970e-01	6.6785340968e-01	3.0702100000e+05	1.5990000000e+03	1.8113107289e+00	1.7131277962e+00	2.5477867126e+01	1.3632069588e+01	2.0399999619e+01	1.0880000114e+01	2.2586999893e+01	1.1076884096e+03
1.6360000000e+03	1.5360000000e+03	1.0651041269e+00	1.8912159729e+02	1.7999999523e+00	5.8502782931e+01	8.4670497972e+00	8.7428081036e-01	1.2571918964e-01	7.6965973379e-01	3.0702600000e+05	1.6000000000e+03	1.7218228647e+00	1.6288532642e+00	5.7277183533e+01	1.3305755615e+01	2.1420000076e+01	1.1900000572e+01	2.2589500427e+01	1.4253670457e+03
2.3700000000e+02	1.6250000000e+02	1.4584615231e+00	2.7397199631e+01	1.5333334208e+00	4.5932989691e+01	1.0830495526e+01	9.0725916624e-01	9.2740833759e-02	nan	3.0703900000e+05	1.6010000000e+03	1.5732490637e+00	1.6212683807e+00	2.6840871811e+01	1.2139577866e+01	7.8200001717e+00	5.0999999046e+00	2.2596000671e+01	5.3879312770e+01
1.6100000000e+02	1.1500000000e+02	1.3999999762e+00	1.8611598969e+01	1.0666667223e+00	4.9735714286e+01	8.5695563431e+00	9.4017732143e-01	5.9822678566e-02	nan	3.0710600000e+05	1.6020000000e+03	1.1876676537e+00	1.2199947865e+00	4.9911365509e+01	1.2683126450e+01	5.4400000572e+00	5.0999999046e+00	2.2629499435e+01	3.8849513045e+01
1.3085000000e+03	1.2585000000e+03	1.0397298336e+00	1.5126260376e+02	1.8709676266e+00	5.6806184012e+01	7.8095345915e+00	8.8866639137e-01	1.1133360863e-01	6.9381424826e-01	3.0712600000e+05	1.6030000000e+03	1.7901486363e+00	1.7937005024e+00	2.3376245499e+01	1.3964598656e+01	1.9719999313e+01	1.0539999962e+01	2.2639499664e+01	1.0069966994e+03
1.1085000000e+03	1.0775000000e+03	1.0287703276e+00	1.2814259338e+02	1.6896551847e+00	5.7521968366e+01	8.0212783141e+00	9.3074285984e-01	6.9257140160e-02	7.5757224988e-01	3.0712700000e+05	1.6040000000e+03	1.6319286141e+00	1.6184449716e+00	6.5841659546e+01	1.3228816986e+01	1.6659999847e+01	9.8599996567e+00	2.2639999390e+01	8.3398283519e+02
1.2245000000e+03	1.1720000000e+03	1.0447952747e+00	1.4155220032e+02	1.4545453787e+00	5.7271255061e+01	8.3097001780e+00	9.4953459501e-01	5.0465404987e-02	9.5380283877e-01	3.0714700000e+05	1.6050000000e+03	1.4692102694e+00	1.4990087963e+00	2.7973619461e+01	1.3592271805e+01	1.6319999695e+01	1.1220000267e+01	2.2649999619e+01	9.8459622465e+02
1.1270000000e+03	1.0835000000e+03	1.0401476622e+00	1.3028120422e+02	1.7586207390e+00	5.7443379791e+01	8.2205720364e+00	8.9822167158e-01	1.0177832842e-01	6.4851366214e-01	3.0717800000e+05	1.6060000000e+03	1.6838604176e+00	1.6424858387e+00	4.9824985504e+01	1.3102670670e+01	1.7340000153e+01	9.8599996567e+00	2.2665500641e+01	8.4337568390e+02
1.2200000000e+03	1.1840000000e+03	1.0304054022e+00	1.4103199768e+02	1.4242423773e+00	5.7393744988e+01	7.6451824126e+00	9.3788766861e-01	6.2112331390e-02	8.5768050033e-01	3.0725300000e+05	1.6070000000e+03	1.4365457164e+00	1.4636553099e+00	1.9025043488e+01	1.3111969948e+01	1.5980000496e+01	1.1220000267e+01	2.2702999115e+01	1.0129051094e+03
8.2700000000e+02	7.9450000000e+02	1.0409061909e+00	9.5601196289e+01	1.7200000286e+00	5.5312500000e+01	7.2520481411e+00	9.2553001642e-01	7.4469983578e-02	6.0005362010e-01	3.0725800000e+05	1.6080000000e+03	1.7083497770e+00	1.7075856188e+00	5.5078289032e+01	1.2917327881e+01	1.4619999886e+01	8.5000000000e+00	2.2705499649e+01	5.1298638881e+02
1.0215000000e+03	1.0020000000e+03	1.0194610357e+00	1.1808539581e+02	1.5172414780e+00	5.6226415094e+01	6.1617857906e+00	9.3780440092e-01	6.2195599079e-02	7.5093254191e-01	3.0728400000e+05	1.6090000000e+03	1.5349695065e+00	1.5456458226e+00	3.6784404755e+01	1.4027371407e+01	1.4960000038e+01	9.8599996567e+00	2.2718500137e+01	7.6851553452e+02
1.1090000000e+03	1.0635000000e+03	1.0427832603e+00	1.2820039368e+02	1.7241380215e+00	5.6928063943e+01	8.1356818391e+00	9.1568559408e-01	8.4314405918e-02	6.9365474360e-01	3.0729400000e+05	1.6100000000e+03	1.7082638579e+00	1.7160504355e+00	6.6953582764e+01	1.3139972687e+01	1.7000000000e+01	9.8599996567e+00	2.2723499298e+01	7.9773964484e+02
9.9150000000e+02	9.4100000000e+02	1.0536663532e+00	1.1461740112e+02	1.4666666985e+00	5.6577577578e+01	6.9665106049e+00	9.3227487803e-01	6.7725121975e-02	7.0675838147e-01	3.0734100000e+05	1.6110000000e+03	1.5070706665e+00	1.5247350569e+00	3.4257015228e+01	1.3336984634e+01	1.4960000038e+01	1.0199999809e+01	2.2746999741e+01	7.0725152931e+02
1.5190000000e+03	1.4755000000e+03	1.0294815302e+00	1.7559638977e+02	1.5277779102e+00	5.7487710220e+01	8.7675998010e+00	9.3470120430e-01	6.5298795700e-02	1.0028961711e+00	3.0734700000e+05	1.6120000000e+03	1.5348828392e+00	1.5515937125e+00	4.8555984497e+01	1.3837970734e+01	1.8700000763e+01	1.2239999771e+01	2.2750000000e+01	1.3693748365e+03
1.3460000000e+03	1.3110000000e+03	1.0266971588e+00	1.5559759521e+02	1.6363636255e+00	5.7328498912e+01	7.9435184351e+00	9.1020864248e-01	8.9791357517e-02	7.7813071479e-01	3.0734800000e+05	1.6130000000e+03	1.6267433839e+00	1.6288755026e+00	5.9563739777e+01	1.4021253586e+01	1.8360000610e+01	1.1220000267e+01	2.2750499725e+01	1.1188326545e+03
1.7485000000e+03	1.6840000000e+03	1.0383017063e+00	2.0212660217e+02	1.5526314974e+00	5.8597048808e+01	7.6913318788e+00	9.2043066025e-01	7.9569339752e-02	1.0252154769e+00	3.0735000000e+05	1.6140000000e+03	1.5806514259e+00	1.6019781352e+00	3.5946468353e+01	1.3803915977e+01	2.0059999466e+01	1.2920000076e+01	2.2751499176e+01	1.6513914127e+03
9.3050000000e+02	8.8750000000e+02	1.0484507084e+00	1.0756579590e+02	1.4482759237e+00	5.6317073171e+01	8.2014790018e+00	9.4482260942e-01	5.5177390575e-02	7.4553494874e-01	3.0738000000e+05	1.6150000000e+03	1.4970597882e+00	1.5352367000e+00	4.6569160461e+01	1.2855873108e+01	1.4279999733e+01	9.8599996567e+00	2.2766500473e+01	6.3991194780e+02
1.1250000000e+03	9.0450000000e+02	1.2437810898e+00	1.3005000305e+02	1.8333334923e+00	5.8587692308e+01	7.3020019951e+00	8.8830506802e-01	1.1169493198e-01	6.2481917739e-01	3.0741600000e+05	1.6160000000e+03	1.7802622689e+00	1.8265421883e+00	6.2822078705e+01	1.4337321281e+01	1.8700000763e+01	1.0199999809e+01	2.2784500122e+01	6.1436141485e+02
1.2910000000e+03	1.1865000000e+03	1.0880742073e+00	1.4923959351e+02	1.6764706373e+00	5.6118725100e+01	1.0358564021e+01	8.9564841986e-01	1.0435158014e-01	7.0641400347e-01	3.0751600000e+05	1.6170000000e+03	1.6711340139e+00	1.5651303760e+00	6.7821220398e+01	1.3139248848e+01	1.9380001068e+01	1.1560000420e+01	2.2834499359e+01	9.8061465209e+02
1.0845000000e+03	1.0390000000e+03	1.0437921286e+00	1.2536819458e+02	1.6896551847e+00	5.6818181818e+01	7.8195347667e+00	9.2365574837e-01	7.6344251633e-02	7.1323269594e-01	3.0753200000e+05	1.6180000000e+03	1.7108281524e+00	1.6996905919e+00	7.0936164856e+01	1.3571993828e+01	1.6659999847e+01	9.8599996567e+00	2.2842500687e+01	7.7269275795e+02
9.9600000000e+02	9.7000000000e+02	1.0268040895e+00	1.1513759613e+02	1.3999999762e+00	5.5574074074e+01	8.7995254153e+00	9.4668698311e-01	5.3313016891e-02	7.9470524661e-01	3.0758000000e+05	1.6190000000e+03	1.4063512424e+00	1.4220022803e+00	6.3259456635e+01	1.3046931267e+01	1.4279999733e+01	1.0199999809e+01	2.2866500854e+01	7.6156747146e+02
1.0110000000e+03	9.4700000000e+02	1.0675818920e+00	1.1687159729e+02	2.5000000000e+00	5.6297137216e+01	7.3468275683e+00	8.1849652529e-01	1.8150347471e-01	nan	3.0761000000e+05	1.6200000000e+03	2.3855552158e+00	2.3681173357e+00	2.8162717819e+01	1.2847919464e+01	2.0399999619e+01	8.1599998474e+00	2.2881500244e+01	5.7652108067e+02
1.1830000000e+03	1.1325000000e+03	1.0445916653e+00	1.3675479126e+02	1.7333333492e+00	5.5907190635e+01	9.0394295222e+00	9.1086149216e-01	8.9138507843e-02	7.0960601223e-01	3.0765500000e+05	1.6210000000e+03	1.7030797902e+00	1.7242837040e+00	2.1627315521e+01	1.3025669098e+01	1.7680000305e+01	1.0199999809e+01	2.2903999329e+01	8.7842747443e+02
8.3950000000e+02	8.2100000000e+02	1.0225335360e+00	9.7046195984e+01	1.4814814329e+00	5.5794724771e+01	7.6127801566e+00	9.4616127014e-01	5.3838729858e-02	7.0486901515e-01	3.0765800000e+05	1.6220000000e+03	1.4782430898e+00	1.4828844010e+00	4.5311462402e+01	1.3536684990e+01	1.3600000381e+01	9.1800003052e+00	2.2905500412e+01	5.7996523903e+02
1.4340000000e+03	1.3830000000e+03	1.0368763208e+00	1.6577040100e+02	1.6666667461e+00	5.6880853994e+01	8.0473969467e+00	9.3721783161e-01	6.2782168388e-02	9.7329776881e-01	3.0772200000e+05	1.6230000000e+03	1.6982523629e+00	1.7182511941e+00	3.9892623901e+01	1.3179623604e+01	1.8700000763e+01	1.1220000267e+01	2.2937500000e+01	1.1729245355e+03
4.9250000000e+02	3.6450000000e+02	1.3511660099e+00	5.6932998657e+01	2.2777779102e+00	4.0174757282e+01	1.2327392487e+01	8.2127869129e-01	1.7872130871e-01	nan	3.0772600000e+05	1.6240000000e+03	2.5300962784e+00	2.9659641075e+00	2.2464853287e+01	1.2727046013e+01	1.3940000534e+01	6.1199998856e+00	2.2939500809e+01	1.3219863818e+02
1.0095000000e+03	9.2400000000e+02	1.0925325155e+00	1.1669819641e+02	1.9285713434e+00	5.5925025329e+01	6.8440769972e+00	8.6370426416e-01	1.3629573584e-01	5.4143602724e-01	3.0773600000e+05	1.6250000000e+03	1.8531508455e+00	1.6745747561e+00	7.4614425659e+01	1.3910530090e+01	1.8360000610e+01	9.5200004578e+00	2.2944499969e+01	6.5402426872e+02
1.6085000000e+03	1.5700000000e+03	1.0245223045e+00	1.8594259644e+02	1.5833334923e+00	5.8004872107e+01	7.4967293324e+00	9.3337488174e-01	6.6625118256e-02	1.0447780686e+00	3.0775000000e+05	1.6260000000e+03	1.5895446145e+00	1.6088120107e+00	4.9609420776e+01	1.3820642471e+01	1.9380001068e+01	1.2239999771e+01	2.2951499939e+01	1.4747417690e+03
9.1250000000e+02	8.8650000000e+02	1.0293288231e+00	1.0548500061e+02	1.4999998808e+00	5.6021253985e+01	7.4652275690e+00	9.4057661295e-01	5.9423387051e-02	7.0973920834e-01	3.0775800000e+05	1.6270000000e+03	1.5038332107e+00	1.5088372387e+00	6.3028858185e+01	1.3869392395e+01	1.4279999733e+01	9.5200004578e+00	2.2955499649e+01	6.4798894622e+02
1.3430000000e+03	1.3020000000e+03	1.0314899683e+00	1.5525079346e+02	1.6875000000e+00	5.7594456601e+01	8.1253185033e+00	9.0804320574e-01	9.1956794262e-02	7.6828684638e-01	3.0780100000e+05	1.6280000000e+03	1.7016281073e+00	1.7140070296e+00	4.4949283600e+01	1.3896709442e+01	1.8360000610e+01	1.0880000114e+01	2.2976999283e+01	1.0848035582e+03
1.4500000000e+03	1.3710000000e+03	1.0576221943e+00	1.6761999512e+02	1.8484847546e+00	5.8433217993e+01	7.6010746616e+00	8.7893915176e-01	1.2106084824e-01	7.1945419962e-01	3.0781000000e+05	1.6290000000e+03	1.8164266023e+00	1.8198889029e+00	5.0867675781e+01	1.3045291901e+01	2.0739999771e+01	1.1220000267e+01	2.2981500626e+01	1.1384645019e+03
1.5725000000e+03	1.5255000000e+03	1.0308095217e+00	1.8178099060e+02	1.4594595432e+00	5.8080725907e+01	9.7026049158e+00	9.3135303259e-01	6.8646967411e-02	1.0077880681e+00	3.0781200000e+05	1.6300000000e+03	1.4654331752e+00	1.4762961754e+00	3.8207386017e+01	1.3672864914e+01	1.8360000610e+01	1.2579999924e+01	2.2982500076e+01	1.4759603793e+03
4.1850000000e+02	3.8900000000e+02	1.0758354664e+00	4.8378597260e+01	1.0869565010e+00	4.7455399061e+01	1.0949484154e+01	9.7282999754e-01	2.7170002460e-02	7.1668160862e-01	3.0786700000e+05	1.6310000000e+03	1.0876861717e+00	1.1237197937e+00	3.7190258026e+01	1.3010314941e+01	8.5000000000e+00	7.8200001717e+00	2.3010000229e+01	2.1781140681e+02
1.0750000000e+03	1.0320000000e+03	1.0416666269e+00	1.2426999664e+02	1.5000000000e+00	5.7524245197e+01	8.3278326922e+00	9.2939662933e-01	7.0603370667e-02	7.3400325913e-01	3.0791000000e+05	1.6320000000e+03	1.5782034289e+00	1.5775079505e+00	5.4060844421e+01	1.2804769516e+01	1.5300000191e+01	1.0199999809e+01	2.3031499863e+01	7.9814919676e+02
1.5270000000e+03	1.4815000000e+03	1.0307121277e+00	1.7652119446e+02	1.5277779102e+00	5.8921391753e+01	7.4883246665e+00	9.3571549654e-01	6.4284503460e-02	1.0158572562e+00	3.0792600000e+05	1.6330000000e+03	1.4896392697e+00	1.4880308012e+00	6.8555419922e+01	1.3984234810e+01	1.8700000763e+01	1.2239999771e+01	2.3039499283e+01	1.4106460846e+03
1.2095000000e+03	1.1730000000e+03	1.0311168432e+00	1.3981819153e+02	1.4687500000e+00	5.7321486268e+01	8.9864396346e+00	9.2664533854e-01	7.3354661465e-02	7.8702921661e-01	3.0793000000e+05	1.6340000000e+03	1.5137462948e+00	1.5265505217e+00	1.3298136711e+01	1.3276397705e+01	1.5980000496e+01	1.0880000114e+01	2.3041500092e+01	9.8208244449e+02
1.2510000000e+03	1.2100000000e+03	1.0338842869e+00	1.4461560059e+02	1.5312500000e+00	5.6794670846e+01	9.0767453982e+00	9.1889858246e-01	8.1101417542e-02	7.7122642644e-01	3.0800600000e+05	1.6350000000e+03	1.5572010590e+00	1.5677068448e+00	1.5421804428e+01	1.3506778717e+01	1.6659999847e+01	1.0880000114e+01	2.3079500198e+01	1.0166754327e+03
1.0585000000e+03	1.0155000000e+03	1.0423436165e+00	1.2236259460e+02	1.6206897497e+00	5.5817674419e+01	1.0086613933e+01	9.3782097101e-01	6.2179028988e-02	7.7034594466e-01	3.0801200000e+05	1.6360000000e+03	1.6598123282e+00	1.6908965122e+00	7.4528099060e+01	1.3144257545e+01	1.5980000496e+01	9.8599996567e+00	2.3082500458e+01	7.4618598845e+02
1.7405000000e+03	1.6590000000e+03	1.0491260290e+00	2.0120179749e+02	1.7222222090e+00	6.0723661485e+01	6.5205647633e+00	9.1755908728e-01	8.2440912724e-02	1.0020029699e+00	3.0801300000e+05	1.6370000000e+03	1.6567845775e+00	1.6359547730e+00	5.8504550934e+01	1.3692171097e+01	2.1079999924e+01	1.2239999771e+01	2.3083000183e+01	1.5977356261e+03
3.5305000000e+03	3.2800000000e+03	1.0763719082e+00	4.0812579346e+02	1.7599999905e+00	6.1631145128e+01	7.9487767094e+00	8.9054572582e-01	1.0945427418e-01	nan	3.0803600000e+05	1.6380000000e+03	1.7194615167e+00	1.7640555670e+00	5.7340438843e+01	1.3604446411e+01	2.9920000076e+01	1.7000000000e+01	2.3094499588e+01	4.3054363570e+03
1.2265000000e+03	1.1875000000e+03	1.0328421593e+00	1.4178340149e+02	1.6451612711e+00	5.7601918465e+01	7.0538499330e+00	9.2447185516e-01	7.5528144836e-02	7.8468329313e-01	3.0805700000e+05	1.6390000000e+03	1.6503709520e+00	1.6839769067e+00	6.5952697754e+01	1.4171379089e+01	1.7340000153e+01	1.0539999962e+01	2.3104999542e+01	9.5394648981e+02
1.1095000000e+03	1.0770000000e+03	1.0301764011e+00	1.2825819397e+02	1.4838709831e+00	5.7420913884e+01	7.9132701081e+00	9.3696457148e-01	6.3035428524e-02	7.9230679365e-01	3.0810300000e+05	1.6400000000e+03	1.4890957133e+00	1.4923468762e+00	2.7812786102e+01	1.3600460052e+01	1.5640000343e+01	1.0539999962e+01	2.3128000259e+01	8.7090287295e+02
9.6650000000e+02	9.1900000000e+02	1.0516866446e+00	1.1172739410e+02	1.6428570747e+00	5.6747950820e+01	7.1326710145e+00	9.1810637712e-01	8.1893622875e-02	6.3861735781e-01	3.0817200000e+05	1.6410000000e+03	1.6565280746e+00	1.6919764962e+00	4.8411979675e+01	1.2802269936e+01	1.5640000343e+01	9.5200004578e+00	2.3162500381e+01	6.4447344966e+02
1.3115000000e+03	1.2305000000e+03	1.0658268929e+00	1.5160939026e+02	2.3571426868e+00	5.7306513410e+01	8.5133834073e+00	8.4994846582e-01	1.5005153418e-01	6.1849864173e-01	3.0819000000e+05	1.6420000000e+03	2.3111646961e+00	2.3204491322e+00	5.7719547272e+01	1.2639799118e+01	2.2440000534e+01	9.5200004578e+00	2.3171499252e+01	8.6192863201e+02
1.1660000000e+03	1.1350000000e+03	1.0273127556e+00	1.3478959656e+02	1.5806452036e+00	5.7305183946e+01	7.0981890302e+00	9.3683922291e-01	6.3160777092e-02	8.2140212739e-01	3.0820200000e+05	1.6430000000e+03	1.5829752389e+00	1.5923641446e+00	7.0953323364e+01	1.4150969505e+01	1.6659999847e+01	1.0539999962e+01	2.3177499771e+01	9.1189411454e+02
1.4725000000e+03	1.4130000000e+03	1.0421090126e+00	1.7022099304e+02	1.6470588446e+00	5.8058585859e+01	7.9196258385e+00	9.1627031565e-01	8.3729684353e-02	8.6283334630e-01	3.0821500000e+05	1.6440000000e+03	1.6203174675e+00	1.6180484682e+00	1.9866237640e+01	1.3882506371e+01	1.9040000916e+01	1.1560000420e+01	2.3184000015e+01	1.2663059470e+03
1.2230000000e+03	1.1715000000e+03	1.0439606905e+00	1.4137879944e+02	1.6774194241e+00	5.6856911884e+01	7.8969552683e+00	9.0365767479e-01	9.6342325211e-02	7.0284301098e-01	3.0822700000e+05	1.6450000000e+03	1.6391284758e+00	1.6349569745e+00	1.9693218231e+01	1.3878236771e+01	1.7680000305e+01	1.0539999962e+01	2.3190000534e+01	9.5217034118e+02
1.1405000000e+03	1.1000000000e+03	1.0368181467e+00	1.3184179688e+02	1.5483870506e+00	5.7193798450e+01	7.3389334589e+00	9.3898397684e-01	6.1016023159e-02	8.2146372193e-01	3.0823100000e+05	1.6460000000e+03	1.5558008829e+00	1.5699212262e+00	6.6300445557e+01	1.3115812302e+01	1.6319999695e+01	1.0539999962e+01	2.3191999435e+01	8.7364300911e+02
1.0685000000e+03	1.0235000000e+03	1.0439667702e+00	1.2351860046e+02	1.3750000000e+00	5.5714153562e+01	9.0511279496e+00	9.6167379618e-01	3.8326203823e-02	9.9134754416e-01	3.0825300000e+05	1.6470000000e+03	1.3972878944e+00	1.4057249430e+00	6.0840061188e+01	1.3159182549e+01	1.4960000038e+01	1.0880000114e+01	2.3202999115e+01	8.2667007620e+02
